"path","has_accuracy","has_LOW","has_source","bytes"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\github_visible_source_lineage_20260516\evidence\IMPORT_SOURCE_CHAIN_CODE_REFERENCES.csv","False","True","False","98973"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\imported\aays_codex_db_platform_package_20260513\safety-approval-checklist.md","False","True","False","681"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\imported\aays_codex_db_platform_package_20260513\runtime-storage-registry.template.json","False","True","False","2096"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\historical_sales_parcel_excel_builder_20260517\README_TR.md","False","True","False","689"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\github_visible_source_lineage_20260516\evidence\HMLR_IMPORT_LINEAGE_TARGET_CONTEXT.md","False","True","False","108579"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\future_growth_50step\templates\FG50_10_CONTRADICTION_LOG_TEMPLATE.csv","False","True","False","382"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\future_growth_50step\docs\FG50_02_SOURCE_RELIABILITY_SCALE_TR.md","False","True","False","1077"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\github_visible_source_lineage_20260516\evidence\IMPORT_LINEAGE_REPO_REFERENCES.csv","False","True","False","123214"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\github_visible_source_lineage_20260516\evidence\IMPORT_LINEAGE_CANDIDATE_FILES.csv","False","True","False","73921"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\github_visible_source_lineage_20260516\evidence\HMLR_IMPORT_LINEAGE_TARGET_REFERENCES.csv","False","True","False","24874"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\managed_postgis_low_cost_20260513\PATCH_CHECKLIST_TR.md","False","True","False","1341"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\managed_postgis_low_cost_20260513\CHATGPT_MASTER_PROMPT_TR.md","False","True","False","1565"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\imported\aays_fasttrack_24h_low_codex_20260513_from_downloads\README_TR.md","False","True","False","763"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\multi_chat_unification_20260513\CHATGPT_MASTER_PROMPT_TR.md","False","True","False","1728"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\multi_chat_unification_20260513\outputs\UNIFIED_DECISION_SNAPSHOT_TR.md","False","True","False","810"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\multi_chat_unification_20260513\outputs\merged_manifest.json","False","True","False","236049"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\imported\aays_codex_single_zip_prompt_20260513\aays_codex_single_zip_prompt_20260513\runtime-storage-registry.json","False","True","False","2096"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\imported\aays_codex_single_zip_prompt_20260513\aays_codex_single_zip_prompt_20260513\merged_manifest.json","False","True","False","236049"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\imported\aays_codex_single_zip_prompt_20260513\aays_codex_single_zip_prompt_20260513\db-platform-readonly-readiness-20260513.report.md","False","True","False","2674"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\imported\aays_fasttrack_24h_low_codex_20260513_from_downloads\inputs\runtime-storage-registry.json","False","True","False","2096"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\imported\aays_fasttrack_24h_low_codex_20260513_from_downloads\inputs\merged_manifest.json","False","True","False","236049"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\imported\aays_fasttrack_24h_low_codex_20260513_from_downloads\inputs\db-platform-readonly-readiness-20260513.report.md","False","True","False","2674"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\cost_uk_postgres_50step\artifacts_20260512\source_facts_scored_summary.json","False","True","False","462"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\cost_uk_postgres_50step\artifacts_20260512\source_facts_scored.csv","False","True","False","260"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\contractor_closure_low_credit\CLOSURE_00_README_TR.md","False","True","False","1261"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\cost_uk_postgres_50step\COST50_13_DATA_ACQUISITION_DEMO_TR.md","False","True","False","2006"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\cost_uk_postgres_50step\COST50_10_CONFIDENCE_LOG_TEMPLATE.json","False","True","False","624"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\cost_uk_postgres_50step\COST50_01_MASTER_PLAN_50_STEPS_TR.md","False","True","False","3591"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_zero_codex_ops_pack_20260516\MANIFEST.json","False","True","False","631"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_unified_platform_single_zip_20260515\inputs\runtime-storage-registry.json","False","True","False","2096"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_unified_platform_single_zip_20260515\inputs\merged_manifest.json","False","True","False","236049"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\contractor_50step\CT50_04_SOURCE_REGISTRY_TEMPLATE.csv","False","True","False","126"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\accuracy_warehouse_50step\AW50_18_DEMO_REAL_SOURCE_ROWS.csv","False","True","False","1608"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\accuracy_warehouse_50step\AW50_01_MASTER_PLAN_50_STEPS_TR.md","False","True","False","3319"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\fasttrack_24h_low_codex_20260513\inputs\runtime-storage-registry.json","False","True","False","2096"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\fasttrack_24h_low_codex_20260513\inputs\merged_manifest.json","False","True","False","236049"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\fasttrack_24h_low_codex_20260513\inputs\db-platform-readonly-readiness-20260513.report.md","False","True","False","2674"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\future_growth_50step\docs\FG50_01_MASTER_PLAN_50_STEPS_TR.md","False","True","False","2878"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\future_growth_50step\demo\FG50_14_DEMO_REAL_EVIDENCE_ROWS.csv","False","True","False","1854"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\fasttrack_24h_low_codex_20260513\README_TR.md","False","True","False","763"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\cost_uk_postgres_50step\COST50_DRY_RUN_MIGRATION_PREVIEW_20260513.md","False","True","False","1982"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\cost_uk_postgres_50step\COST50_14_RELIABILITY_SCALE_TR.md","False","True","False","1325"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\cost_uk_postgres_50step\COST50_14_INTEGRATION_STATUS_20260512.md","False","True","False","6169"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\estate_integration_package_20260524_extracted\codex_estate_integration_package\CODEX_PROMPT.md","False","True","False","4023"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\estate_integration_package_20260524_extracted\codex_estate_integration_package\docs\FINAL_PROCESS_REPORT.md","False","True","False","1479"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\estate_integration_package_20260524_extracted\codex_estate_integration_package\docs\DB_AND_API_INTEGRATION_NOTES.md","False","True","False","1236"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00015.csv","False","True","False","760740"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00014_unmatched.csv","False","True","False","326183"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00014.csv","False","True","False","766367"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00016_unmatched.csv","False","True","False","326129"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00016.csv","False","True","False","766128"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00015_unmatched.csv","False","True","False","320445"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00012.csv","False","True","False","761429"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00011_unmatched.csv","False","True","False","326905"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00011.csv","False","True","False","766697"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00013_unmatched.csv","False","True","False","329913"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00013.csv","False","True","False","769558"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00012_unmatched.csv","False","True","False","321054"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00021.csv","False","True","False","762975"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00020_unmatched.csv","False","True","False","324287"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00020.csv","False","True","False","764513"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00022_unmatched.csv","False","True","False","321144"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00022.csv","False","True","False","761264"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00021_unmatched.csv","False","True","False","322687"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00018.csv","False","True","False","766149"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00017_unmatched.csv","False","True","False","326999"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00017.csv","False","True","False","767164"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00019_unmatched.csv","False","True","False","322720"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00019.csv","False","True","False","763040"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00018_unmatched.csv","False","True","False","326058"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00003.csv","False","True","False","771910"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00002_unmatched.csv","False","True","False","327015"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00002.csv","False","True","False","764877"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00004_unmatched.csv","False","True","False","328957"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00004.csv","False","True","False","766361"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00003_unmatched.csv","False","True","False","335201"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\delta_20260517_213517\chunks\chunk_00054.csv","False","True","False","366815"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\delta_20260517_213517\chunks\chunk_00053.csv","False","True","False","770951"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\delta_20260517_213517\chunks\chunk_00052.csv","False","True","False","770269"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00001_unmatched.csv","False","True","False","329196"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00001.csv","False","True","False","765755"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\delta_20260517_213517\05_changed_rows.csv","False","True","False","41922869"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00009.csv","False","True","False","762558"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00008_unmatched.csv","False","True","False","322525"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00008.csv","False","True","False","763157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00010_unmatched.csv","False","True","False","324107"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00010.csv","False","True","False","764312"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00009_unmatched.csv","False","True","False","322408"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00006.csv","False","True","False","765891"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00005_unmatched.csv","False","True","False","326721"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00005.csv","False","True","False","764618"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00007_unmatched.csv","False","True","False","324793"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00007.csv","False","True","False","764874"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00006_unmatched.csv","False","True","False","325457"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00023.csv","False","True","False","766744"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00039_unmatched.csv","False","True","False","328602"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00039.csv","False","True","False","768442"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00038_unmatched.csv","False","True","False","324125"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00041.csv","False","True","False","762110"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00040_unmatched.csv","False","True","False","322700"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00040.csv","False","True","False","763185"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00036_unmatched.csv","False","True","False","326718"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00036.csv","False","True","False","766829"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00035_unmatched.csv","False","True","False","335688"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00038.csv","False","True","False","765086"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00037_unmatched.csv","False","True","False","321687"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00037.csv","False","True","False","761887"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00045_unmatched.csv","False","True","False","326616"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00045.csv","False","True","False","766788"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00044_unmatched.csv","False","True","False","328481"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00047.csv","False","True","False","765566"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00046_unmatched.csv","False","True","False","328665"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00046.csv","False","True","False","768740"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00042_unmatched.csv","False","True","False","328522"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00042.csv","False","True","False","768083"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00041_unmatched.csv","False","True","False","321639"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00044.csv","False","True","False","768707"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00043_unmatched.csv","False","True","False","330516"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00043.csv","False","True","False","770275"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00027_unmatched.csv","False","True","False","324989"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00027.csv","False","True","False","765263"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00026_unmatched.csv","False","True","False","326664"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00029.csv","False","True","False","764640"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00028_unmatched.csv","False","True","False","321870"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00028.csv","False","True","False","761962"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00024_unmatched.csv","False","True","False","326239"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00024.csv","False","True","False","765999"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00023_unmatched.csv","False","True","False","326964"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00026.csv","False","True","False","767115"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00025_unmatched.csv","False","True","False","321850"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00025.csv","False","True","False","761890"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00033_unmatched.csv","False","True","False","328889"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00033.csv","False","True","False","768545"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00032_unmatched.csv","False","True","False","323761"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00035.csv","False","True","False","774803"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00034_unmatched.csv","False","True","False","325196"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00034.csv","False","True","False","765049"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00030_unmatched.csv","False","True","False","326845"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00030.csv","False","True","False","766592"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00029_unmatched.csv","False","True","False","324350"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00032.csv","False","True","False","763801"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00031_unmatched.csv","False","True","False","326039"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\master\chunks\chunk_00031.csv","False","True","False","765930"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00042.csv","False","True","False","751987"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00041.csv","False","True","False","746126"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00040.csv","False","True","False","747197"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00045.csv","False","True","False","750660"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00044.csv","False","True","False","752487"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00043.csv","False","True","False","754163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00036.csv","False","True","False","750829"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00035.csv","False","True","False","758811"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00034.csv","False","True","False","749049"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00039.csv","False","True","False","752438"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00038.csv","False","True","False","749118"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00037.csv","False","True","False","745883"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00054.csv","False","True","False","359259"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00053.csv","False","True","False","754803"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00052.csv","False","True","False","754161"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\delta_20260517_213517\chunks\chunk_00002.csv","False","True","False","764877"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke2\delta_20260517_213517\chunks\chunk_00001.csv","False","True","False","765755"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\master_sales_rows.csv","False","True","False","40103393"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00048.csv","False","True","False","753026"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00047.csv","False","True","False","749462"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00046.csv","False","True","False","752672"
