"parcel_id","security_score_percent","security_level","accuracy_score_4","accuracy_label_4","changed_in_latest_run","needs_manual_review","change_reason","source_geography_level","source_date","ai_assurance_result","confidence_score","spatial_score","weighted_crime_12m","weighted_monthly_avg","source_url","source_path","evidence_path","report_path","source_manifest_path","matching_method","candidate_status","batch_id","first_seen_at","is_new_in_latest_batch","source_checksum_sha256","source_api_check_sha256","official_api_latest_month","official_api_validation_status","official_api_sample_crime_count","official_api_sample_sha256","official_api_validation_method","official_api_validation_url","last_verified_at","official_source_evidence"
"parcel_158","31,06","Dusuk","4","High confidence verified","True","False","Added from strict official-source LSOA spatial candidate pool","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","535,5","44,625","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_official_lsoa_20260714_015729","2026-07-14T01:57:29.7234486+03:00","True","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","345","9fd450536dfe81c914ce7689bab08ff1c45c7f909770287ef1882fa76ec5ff4a","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.542542&lng=0.171753","2026-07-14T02:00:47.7828818+03:00","LSOA E01000108 Barking and Dagenham 010D; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=345; official_api_sha256=9fd450536dfe81c914ce7689bab08ff1c45c7f909770287ef1882fa76ec5ff4a"
"parcel_159","22,8","Dusuk","4","High confidence verified","True","False","Added from strict official-source LSOA spatial candidate pool","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","643,3","53,608333","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_official_lsoa_20260714_015729","2026-07-14T01:57:29.7234486+03:00","True","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","269","835ed0908404156d350c458040ee32f2b34e031abfcadd75c24130ababf33264","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.545851&lng=0.171751","2026-07-14T02:00:47.7828818+03:00","LSOA E01000036 Barking and Dagenham 010B; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=269; official_api_sha256=835ed0908404156d350c458040ee32f2b34e031abfcadd75c24130ababf33264"
"parcel_160","22,8","Dusuk","4","High confidence verified","True","False","Added from strict official-source LSOA spatial candidate pool","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","643,3","53,608333","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_official_lsoa_20260714_015729","2026-07-14T01:57:29.7234486+03:00","True","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","269","835ed0908404156d350c458040ee32f2b34e031abfcadd75c24130ababf33264","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.545851&lng=0.171751","2026-07-14T02:00:47.7828818+03:00","LSOA E01000036 Barking and Dagenham 010B; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=269; official_api_sha256=835ed0908404156d350c458040ee32f2b34e031abfcadd75c24130ababf33264"
"parcel_161","15,44","Cok Dusuk","4","High confidence verified","True","False","Added from strict official-source LSOA spatial candidate pool","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","796,2","66,35","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_official_lsoa_20260714_015729","2026-07-14T01:57:29.7234486+03:00","True","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","485","6736ffcb5753653008eab1218a2620ac0a10077dc5d60a49c51ad0d9c094b684","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.540806&lng=0.162831","2026-07-14T02:00:47.7828818+03:00","LSOA E01000106 Barking and Dagenham 014D; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=485; official_api_sha256=6736ffcb5753653008eab1218a2620ac0a10077dc5d60a49c51ad0d9c094b684"
"parcel_162","28,88","Dusuk","4","High confidence verified","True","False","Added from strict official-source LSOA spatial candidate pool","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","557,5","46,458333","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_official_lsoa_20260714_015729","2026-07-14T01:57:29.7234486+03:00","True","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","347","14db204ada0e72ec8572e424fa4506394944d6ac305b374a185d47639b2a8959","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.538149&lng=0.171837","2026-07-14T02:00:47.7828818+03:00","LSOA E01000104 Barking and Dagenham 014B; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=347; official_api_sha256=14db204ada0e72ec8572e424fa4506394944d6ac305b374a185d47639b2a8959"
"parcel_163","28,88","Dusuk","4","High confidence verified","True","False","Added from strict official-source LSOA spatial candidate pool","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","557,5","46,458333","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_official_lsoa_20260714_015729","2026-07-14T01:57:29.7234486+03:00","True","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","347","14db204ada0e72ec8572e424fa4506394944d6ac305b374a185d47639b2a8959","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.538149&lng=0.171837","2026-07-14T02:00:47.7828818+03:00","LSOA E01000104 Barking and Dagenham 014B; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=347; official_api_sha256=14db204ada0e72ec8572e424fa4506394944d6ac305b374a185d47639b2a8959"
"parcel_164","52,1","Orta","4","High confidence verified","True","False","Added from strict official-source LSOA spatial candidate pool","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","380,8","31,733333","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_official_lsoa_20260714_015729","2026-07-14T01:57:29.7234486+03:00","True","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","391","fd450ea41b8f8d620f0072b49f850e018d5f2fb2c879229ba07ce6ce9cd082be","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.536838&lng=0.170458","2026-07-14T02:00:47.7828818+03:00","LSOA E01000103 Barking and Dagenham 014A; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=391; official_api_sha256=fd450ea41b8f8d620f0072b49f850e018d5f2fb2c879229ba07ce6ce9cd082be"
"parcel_165","52,1","Orta","4","High confidence verified","True","False","Added from strict official-source LSOA spatial candidate pool","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","380,8","31,733333","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_official_lsoa_20260714_015729","2026-07-14T01:57:29.7234486+03:00","True","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","391","fd450ea41b8f8d620f0072b49f850e018d5f2fb2c879229ba07ce6ce9cd082be","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.536838&lng=0.170458","2026-07-14T02:00:47.7828818+03:00","LSOA E01000103 Barking and Dagenham 014A; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=391; official_api_sha256=fd450ea41b8f8d620f0072b49f850e018d5f2fb2c879229ba07ce6ce9cd082be"
"parcel_166","52,1","Orta","4","High confidence verified","True","False","Added from strict official-source LSOA spatial candidate pool","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","380,8","31,733333","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_official_lsoa_20260714_015729","2026-07-14T01:57:29.7234486+03:00","True","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","391","fd450ea41b8f8d620f0072b49f850e018d5f2fb2c879229ba07ce6ce9cd082be","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.536838&lng=0.170458","2026-07-14T02:00:47.7828818+03:00","LSOA E01000103 Barking and Dagenham 014A; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=391; official_api_sha256=fd450ea41b8f8d620f0072b49f850e018d5f2fb2c879229ba07ce6ce9cd082be"
"parcel_167","28,88","Dusuk","4","High confidence verified","True","False","Added from strict official-source LSOA spatial candidate pool","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","557,5","46,458333","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_official_lsoa_20260714_015729","2026-07-14T01:57:29.7234486+03:00","True","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","347","14db204ada0e72ec8572e424fa4506394944d6ac305b374a185d47639b2a8959","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.538149&lng=0.171837","2026-07-14T02:00:47.7828818+03:00","LSOA E01000104 Barking and Dagenham 014B; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=347; official_api_sha256=14db204ada0e72ec8572e424fa4506394944d6ac305b374a185d47639b2a8959"
"parcel_168","25,75","Dusuk","4","High confidence verified","True","False","Added from strict official-source LSOA spatial candidate pool","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","595,1","49,591667","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_official_lsoa_20260714_015729","2026-07-14T01:57:29.7234486+03:00","True","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","407","f1dab33a55293634ad737432165beef79dd68568de7709cf8fd2be3daf81a883","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.554643&lng=0.158146","2026-07-14T02:00:47.7828818+03:00","LSOA E01000064 Barking and Dagenham 006E; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=407; official_api_sha256=f1dab33a55293634ad737432165beef79dd68568de7709cf8fd2be3daf81a883"
"parcel_169","23,42","Dusuk","4","High confidence verified","True","False","Added from strict official-source LSOA spatial candidate pool","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","636","53","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_official_lsoa_20260714_015729","2026-07-14T01:57:29.7234486+03:00","True","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","467","47b9c93a6cd50996b18b1cc08592b442179ae9666e95b0634d0dc7b601d36f24","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.553810&lng=0.156034","2026-07-14T02:00:47.7828818+03:00","LSOA E01000062 Barking and Dagenham 006D; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=467; official_api_sha256=47b9c93a6cd50996b18b1cc08592b442179ae9666e95b0634d0dc7b601d36f24"
"parcel_170","25,75","Dusuk","4","High confidence verified","True","False","Added from strict official-source LSOA spatial candidate pool","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","595,1","49,591667","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_official_lsoa_20260714_015729","2026-07-14T01:57:29.7234486+03:00","True","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","407","f1dab33a55293634ad737432165beef79dd68568de7709cf8fd2be3daf81a883","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.554643&lng=0.158146","2026-07-14T02:00:47.7828818+03:00","LSOA E01000064 Barking and Dagenham 006E; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=407; official_api_sha256=f1dab33a55293634ad737432165beef79dd68568de7709cf8fd2be3daf81a883"
"parcel_171","57,01","Orta","4","High confidence verified","True","False","Added from strict official-source LSOA spatial candidate pool","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","353,4","29,45","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_official_lsoa_20260714_015729","2026-07-14T01:57:29.7234486+03:00","True","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","406","71c70179ef7e1f782e8505dedb68360822b6d1de3fc2019fc111c1b5f1554508","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.553675&lng=0.161216","2026-07-14T02:00:47.7828818+03:00","LSOA E01000033 Barking and Dagenham 006A; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=406; official_api_sha256=71c70179ef7e1f782e8505dedb68360822b6d1de3fc2019fc111c1b5f1554508"
"parcel_172","56,21","Orta","4","High confidence verified","True","False","Added from strict official-source LSOA spatial candidate pool","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","357,1","29,758333","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_official_lsoa_20260714_015729","2026-07-14T01:57:29.7234486+03:00","True","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","300","22a4f5447714a178753e413fa517c045efce63658da073f1f46cef67eae23927","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.560703&lng=0.178555","2026-07-14T02:00:47.7828818+03:00","LSOA E01000034 Barking and Dagenham 003A; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=300; official_api_sha256=22a4f5447714a178753e413fa517c045efce63658da073f1f46cef67eae23927"
"parcel_173","56,21","Orta","4","High confidence verified","True","False","Added from strict official-source LSOA spatial candidate pool","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","357,1","29,758333","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_official_lsoa_20260714_015729","2026-07-14T01:57:29.7234486+03:00","True","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","300","22a4f5447714a178753e413fa517c045efce63658da073f1f46cef67eae23927","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.560703&lng=0.178555","2026-07-14T02:00:47.7828818+03:00","LSOA E01000034 Barking and Dagenham 003A; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=300; official_api_sha256=22a4f5447714a178753e413fa517c045efce63658da073f1f46cef67eae23927"
"parcel_174","57,01","Orta","4","High confidence verified","True","False","Added from strict official-source LSOA spatial candidate pool","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","353,4","29,45","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_official_lsoa_20260714_015729","2026-07-14T01:57:29.7234486+03:00","True","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","406","71c70179ef7e1f782e8505dedb68360822b6d1de3fc2019fc111c1b5f1554508","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.553675&lng=0.161216","2026-07-14T02:00:47.7828818+03:00","LSOA E01000033 Barking and Dagenham 006A; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=406; official_api_sha256=71c70179ef7e1f782e8505dedb68360822b6d1de3fc2019fc111c1b5f1554508"
"parcel_175","57,01","Orta","4","High confidence verified","True","False","Added from strict official-source LSOA spatial candidate pool","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","353,4","29,45","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_official_lsoa_20260714_015729","2026-07-14T01:57:29.7234486+03:00","True","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","406","71c70179ef7e1f782e8505dedb68360822b6d1de3fc2019fc111c1b5f1554508","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.553675&lng=0.161216","2026-07-14T02:00:47.7828818+03:00","LSOA E01000033 Barking and Dagenham 006A; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=406; official_api_sha256=71c70179ef7e1f782e8505dedb68360822b6d1de3fc2019fc111c1b5f1554508"
"parcel_176","57,01","Orta","4","High confidence verified","True","False","Added from strict official-source LSOA spatial candidate pool","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","353,4","29,45","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_official_lsoa_20260714_015729","2026-07-14T01:57:29.7234486+03:00","True","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","406","71c70179ef7e1f782e8505dedb68360822b6d1de3fc2019fc111c1b5f1554508","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.553675&lng=0.161216","2026-07-14T02:00:47.7828818+03:00","LSOA E01000033 Barking and Dagenham 006A; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=406; official_api_sha256=71c70179ef7e1f782e8505dedb68360822b6d1de3fc2019fc111c1b5f1554508"
