"score","full_name","extension","size_bytes","hits","last_write_time_utc"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\london_planning_ref_docs_review.py",".py","34954","source_url","2026-04-29T15:07:00.6495318Z"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\london_public_polygon_source_batch.py",".py","30853","source_url","2026-04-29T13:41:39.6541761Z"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\planning_ref_exact_doc_download.py",".py","35071","source_url","2026-04-29T16:12:00.4994652Z"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\prepare_homes_england_handoff.py",".py","7593","hmlr_inspire","2026-04-06T00:43:35.5021678Z"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\run_homes_england_backfill_loop.py",".py","41790","hmlr_inspire","2026-04-10T11:23:50.4492129Z"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\safe_public_site_geometry_probe.py",".py","20778","source_url","2026-04-29T13:58:32.0000000Z"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\source_registry.py",".py","1990","hmlr_inspire","2026-04-14T22:00:06.9731827Z"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\strict_sales_geometry_confidence_ranker.py",".py","16734","source_url","2026-04-29T19:16:02.5346102Z"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\upgrade_candidate_confidence_and_lengths.py",".py","9212","source_url","2026-04-29T18:22:33.4843076Z"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\validate_live_listing_manifests.py",".py","2517","source_name","2026-04-13T09:43:46.5662469Z"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\future_growth\scoring_service.py",".py","18027","source_url|source_name|inspire_id|parcel_ref|parcels_inspire","2026-05-10T19:51:48.9932815Z"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\schemas\listing.py",".py","1824","source_url|source_name|source_updated_at|inspire_id|parcel_ref","2026-05-02T01:09:50.6252182Z"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\facility_service.py",".py","35978","source_url|source_name|source_record_id|source_updated_at|parcel_ref","2026-04-28T16:50:44.1912923Z"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\supabase_sync_service.py",".py","5665","source_url|source_name|source_record_id|inspire_id|parcel_ref","2026-05-05T12:39:34.7006582Z"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\create_parcels_compat_view.py",".py","800","public.parcels|parcels_inspire","2026-05-14T10:20:32.0739722Z"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\raw\market_listing_adapter\20260425T233440Z.json",".json","423579","source_url|source_updated_at|inspire_id|parcel_ref|east-devon-district-council","2026-04-25T23:34:40.1605952Z"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\raw\market_listing_adapter\20260425T233510Z.json",".json","423579","source_url|source_updated_at|inspire_id|parcel_ref|east-devon-district-council","2026-04-25T23:35:10.7054973Z"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\raw\market_listing_adapter\20260426T092132Z.json",".json","423579","source_url|source_updated_at|inspire_id|parcel_ref|east-devon-district-council","2026-04-26T09:21:32.3439965Z"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_live_normalization.py",".py","14737","source_url|source_updated_at|inspire_id|parcel_ref|hmlr_inspire","2026-04-13T11:43:32.2978419Z"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_supabase_sync.py",".py","2544","source_url|source_name|source_record_id|inspire_id|parcel_ref","2026-03-31T16:11:32.9930164Z"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\run_20260502_191619\endpoint__map_sales-history_combined.json",".json","1398135","inspire_id|parcel_ref|east-devon-district-council|17103798","2026-05-02T16:17:23.2611962Z"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\run_20260502_191619\endpoint__map_sales-history_external-evidence.json",".json","1368764","inspire_id|parcel_ref|east-devon-district-council|17103798","2026-05-02T16:17:22.0693738Z"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__079_sales_parcel_evidence_5worker_safe__20260506_171049\slots\terrayield__079__slot_4_frontend_map.md",".md","18665","parcel_ref","2026-05-06T14:11:22.3954943Z"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\alembic\versions\0005_facility_resolved_features.py",".py","4913","source_url|source_name|source_record_id|source_updated_at","2026-04-15T16:08:29.8527285Z"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\alembic\versions\0006_managed_land_listings.py",".py","3817","source_url|source_name|inspire_id|parcel_ref","2026-05-05T12:53:15.7364031Z"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\api\routes\aays_sales_history_layers.py",".py","21908","public.parcels|inspire_id|parcel_ref|parcels_inspire","2026-05-13T15:21:29.3864993Z"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\schemas\admin.py",".py","5934","source_url|source_name|inspire_id|parcel_ref","2026-04-13T00:38:07.3033400Z"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\facility_resolution.py",".py","9622","source_url|source_name|source_record_id|source_updated_at","2026-04-15T16:07:48.3846094Z"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\managed_sales_repository.py",".py","7773","source_url|source_name|inspire_id|parcel_ref","2026-05-05T12:46:13.2501157Z"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\parcel_linking_service.py",".py","6536","source_name","2026-04-11T23:09:10.9285014Z"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\planned_asset_service.py",".py","44977","source_url|source_name|source_record_id|source_updated_at","2026-05-10T19:58:24.9505696Z"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\drops\market\repo_manual_match_batch_round2_overrides.json",".json","1248","inspire_id|parcel_ref","2026-04-18T23:46:38.0994697Z"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\drops\market\repo_manual_match_immediate_overrides.json",".json","2458","inspire_id|parcel_ref","2026-04-18T12:57:09.7279353Z"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\market_provider_manifest_force_2026-04-23_sridfix_matched_only.json",".json","1714","inspire_id|parcel_ref","2026-04-24T08:57:17.3677277Z"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\building_facilities_db_design.md",".md","8138","source_name|source_record_id|source_updated_at|parcel_ref","2026-04-14T19:03:13.6334239Z"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\supabase_land_listings.sql",".sql","2451","source_url|source_name|inspire_id|parcel_ref","2026-03-30T18:30:47.1821214Z"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\handoffs\uk_estate_agent_directory_legal\sql\import_into_existing_postgres_template.sql",".sql","2155","source_url|source_updated_at|inspire_id|parcel_ref","2026-05-11T12:49:22.7094855Z"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\handoffs\uk_estate_agent_directory_legal_v2\sql\import_into_existing_postgres_template.sql",".sql","2155","source_url|source_updated_at|inspire_id|parcel_ref","2026-05-11T12:49:22.7094855Z"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\ops\dual_runner\run_context_parcel_use_backfill.py",".py","17167","parcels_inspire","2026-04-27T07:03:19.9643316Z"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\sql\contractor_intelligence_schema.sql",".sql","9891","source_url|source_name|source_record_id|parcels_inspire","2026-05-11T12:43:27.0357678Z"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_facility_api.py",".py","5297","source_name|source_record_id|inspire_id|parcel_ref","2026-04-17T00:29:21.3521677Z"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_facility_etl_publish.py",".py","3416","source_url|source_name|source_record_id|source_updated_at","2026-04-16T15:35:12.8398676Z"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_parcel_linking_service.py",".py","2706","source_name","2026-03-31T16:52:03.6154521Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\scripts\contractor_load_to_postgres.py",".py","10425","source_url|source_name|source_record_id","2026-05-15T19:48:20.7029819Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\run_20260502_191619\backup\app\api\routes\aays_sales_layers.py",".py","6874","inspire_id|parcel_ref|parcels_inspire","2026-04-30T18:00:23.7630426Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\verification_024_parallel_stability_sales_audit_20260504_025424\parallel_jobs\04_safety_lock_audit.json",".json","3611","inspire_id|parcel_ref|parcels_inspire","2026-05-03T23:55:17.8375017Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\verification_024_parallel_stability_sales_audit_20260504_031303\parallel_jobs\04_safety_lock_audit.json",".json","5197","inspire_id|parcel_ref|parcels_inspire","2026-05-04T00:13:43.6843055Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\verification_040_real_dataset_profile_20260504_075521\summary.md",".md","1391","source_url|inspire_id|parcel_ref","2026-05-04T04:55:22.8614591Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__081_deep_evidence_match_5worker_safe__20260506_183629\slots\terrayield__081__slot_4_frontend_visibility.md",".md","23051","parcel_ref","2026-05-06T15:37:28.0502450Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__081_deep_evidence_match_5worker_safe__20260506_183758\slots\terrayield__081__slot_4_frontend_visibility.md",".md","23051","parcel_ref","2026-05-06T15:38:22.9172870Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__081_deep_evidence_match_5worker_safe__20260506_214019\slots\terrayield__081__slot_4_frontend_visibility.md",".md","23051","parcel_ref","2026-05-06T18:41:08.7154723Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__082_coverage_precision_5worker_safe__20260506_214611\slots\terrayield__082__slot_4_ui_decision_flow.md",".md","31767","public.parcels|parcel_ref|parcels_inspire","2026-05-06T18:46:14.5992100Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__086_collect_closeout_details_5worker_safe__20260506_223052\slots\terrayield__086__slot_1_collect_085_status.md",".md","19425","inspire_id|parcel_ref|hmlr_inspire","2026-05-06T19:30:54.1913428Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__087_supabase_admin_targeted_fix_5worker_safe__20260506_224532\slots\terrayield__087__slot_1_test_source_visibility.md",".md","10478","source_name|inspire_id|parcel_ref","2026-05-06T19:45:34.1962745Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__101_supabase_service_probe_5worker_safe__20260507_014618\slots\terrayield__101_probe__slot_2_test_asserts.md",".md","5116","source_name|inspire_id|parcel_ref","2026-05-06T22:46:20.3576543Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\alembic\versions\0007_future_growth_layer.py",".py","13433","source_url|source_name|parcels_inspire","2026-05-10T19:46:22.0438009Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\alembic\versions\0007_planned_assets_intelligence.py",".py","19079","source_url|source_name|parcels_inspire","2026-05-10T19:39:54.5755075Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\alembic\versions\0008_cost_engine_postgres.py",".py","16359","source_url|source_name|parcels_inspire","2026-05-11T14:51:18.5649761Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\api\routes\aays_sales_layers.py",".py","7333","inspire_id|parcel_ref|parcels_inspire","2026-05-02T16:16:23.1215526Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\api\routes\map_layers.py",".py","10750","inspire_id|parcel_ref|parcels_inspire","2026-04-30T16:22:56.4257464Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\schemas\facility.py",".py","2706","source_name|source_record_id|parcel_ref","2026-04-14T21:54:04.6779711Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\listing_truth.py",".py","10734","source_url|source_name|source_updated_at","2026-05-05T12:46:22.6886192Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\BACKEND_STATUS_AND_HISTORY_FIX_REPORT.md",".md","7195","inspire_id|hmlr_inspire|parcels_inspire","2026-05-02T00:46:29.8224853Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\config\future-growth-sources.json",".json","8675","source_url|source_name|hmlr_inspire","2026-05-10T19:57:33.8730463Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\raw\osm_facilities\20260416T193205Z.json",".json","5952","source_url|source_record_id|source_updated_at","2026-04-16T19:32:05.5047458Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\raw\osm_facilities\20260416T193439Z.json",".json","5952","source_url|source_record_id|source_updated_at","2026-04-16T19:34:39.3271373Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\raw\osm_facilities\20260416T194508Z.json",".json","5952","source_url|source_record_id|source_updated_at","2026-04-16T19:45:08.2010946Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\contact_contractor_50step\contact_menu_ui_spec.md",".md","1148","source_url|source_name|source_record_id","2026-05-13T07:59:52.0000000Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\contact_contractor_50step\db_compatibility_views.sql",".sql","5169","source_url|source_name|source_record_id","2026-05-13T07:59:52.0000000Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\contact_contractor_50step\README.md",".md","1214","source_url|source_name|source_record_id","2026-05-13T07:59:52.0000000Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\sold_buildings_workflow.md",".md","5000","source_name|inspire_id|parcel_ref","2026-04-26T08:22:27.5038853Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\EAAYS_DATAterrayield_land_intelligenceraw\osm_facilities\20260416T210047Z.json",".json","5322","source_url|source_record_id|source_updated_at","2026-04-16T21:00:49.3408191Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\EAAYS_DATAterrayield_land_intelligenceraw\osm_facilities\20260416T212927Z.json",".json","5322","source_url|source_record_id|source_updated_at","2026-04-16T21:29:27.4597445Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\LONDON_BACKEND_RECOVERY.ps1",".ps1","7441","source_name|hmlr_inspire|parcels_inspire","2026-05-01T21:46:48.5147068Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\ops\dual_runner\run_facilities_refresh.py",".py","11294","source_name|hmlr_inspire|parcels_inspire","2026-04-20T23:20:43.6106381Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\ops\dual_runner\run_market_sales_pipeline.py",".py","27769","source_name|inspire_id|parcel_ref","2026-04-24T23:55:59.7249521Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\README.md",".md","26468","inspire_id|parcel_ref|hmlr_inspire","2026-05-12T14:45:52.5243345Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\sample_data\homes_england_landhub.json",".json","1295","source_url|source_record_id|source_updated_at","2026-03-29T23:56:50.7319468Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\sample_data\local_authority_brownfield.json",".json","963","source_url|source_record_id|source_updated_at","2026-03-29T23:56:50.7389717Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\sample_data\local_authority_brownfield_manifest_candidates.json",".json","305405","source_url|source_record_id|east-devon-district-council","2026-03-30T13:25:18.9796145Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\sample_data\planning_data_brownfield.json",".json","1477","source_url|source_record_id|source_updated_at","2026-03-29T23:56:50.7359529Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\scripts\contractor_collect_companies_house.py",".py","14112","source_url|source_name|source_record_id","2026-05-11T10:13:48.0000000Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\scripts\contractor_collect_procurement_ocds.py",".py","18162","source_url|source_name|source_record_id","2026-05-11T10:13:48.0000000Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\scripts\contractor_load_to_postgres.py",".py","10181","source_url|source_name|source_record_id","2026-05-12T01:10:53.6975295Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\scripts\contractor_normalize_and_score.py",".py","22555","source_url|source_name|source_record_id","2026-05-11T10:13:48.0000000Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\scripts\contractor_pipeline.py",".py","26064","source_url|source_name|source_record_id","2026-05-13T07:59:52.0000000Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\scripts\README_CONTRACTOR_PIPELINE.md",".md","3791","source_url|source_name|source_record_id","2026-05-11T10:13:48.0000000Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\sql\contractor_smoke_queries.sql",".sql","848","public.parcels|source_name|parcels_inspire","2026-05-11T12:46:53.3996908Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_sale_link_utils.py",".py","1370","source_url|source_name|source_updated_at","2026-04-02T16:11:18.1022488Z"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_supabase_admin_service.py",".py","3913","source_name|inspire_id|parcel_ref","2026-04-10T14:32:58.1118332Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\app\quality\source_confidence_integration.py",".py","4949","source_url|parcel_ref","2026-05-15T19:48:20.6667035Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\app\services\scoring.py",".py","2092","source_name|hmlr_inspire","2026-05-15T19:48:20.6707017Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\FG_STAGE2_CONNECTOR_SPEC.md",".md","29122","source_url|source_name","2026-05-15T19:48:20.6490821Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\tests\test_sale_land_verification_route.py",".py","914","source_url|parcel_ref","2026-05-15T19:48:20.7126265Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\tests\test_source_confidence_integration.py",".py","4551","source_url|parcel_ref","2026-05-15T19:48:20.7146241Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\tests\test_source_manifest_status.py",".py","7740","source_url|source_name","2026-05-15T19:48:20.7166252Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\044_continuous_accuracy_expansion_watchdog_20260512_070432\worker.ps1",".ps1","11092","source_url|source_name","2026-05-12T04:04:32.9354125Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\044_continuous_accuracy_expansion_watchdog_20260512_082408\worker.ps1",".ps1","11092","source_url|source_name","2026-05-12T05:24:08.9632296Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\044_continuous_accuracy_expansion_watchdog_20260512_111312\worker.ps1",".ps1","11092","source_url|source_name","2026-05-12T08:13:12.7984261Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\044_continuous_accuracy_expansion_watchdog_20260514_011656\worker.ps1",".ps1","11092","source_url|source_name","2026-05-13T22:16:56.6972608Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\verification_024_parallel_stability_sales_audit_20260504_025424\worker.ps1",".ps1","7777","source_name|inspire_id","2026-05-03T23:54:25.1085224Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\verification_024_parallel_stability_sales_audit_20260504_031303\worker.ps1",".ps1","7777","source_name|inspire_id","2026-05-04T00:13:04.1633043Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\verification_026_comprehensive_parallel_watchdog_recovery_20260504_032128\parallel_jobs\07_safety_red_flag_scan.json",".json","14166","inspire_id|parcel_ref","2026-05-04T00:22:42.9248807Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\verification_026_comprehensive_parallel_watchdog_recovery_20260504_032128\parallel_jobs\safety_red_flags.json",".json","8528","inspire_id|parcel_ref","2026-05-04T00:22:42.9053598Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\verification_026_comprehensive_parallel_watchdog_recovery_20260504_032128\worker.ps1",".ps1","10248","source_url|source_name","2026-05-04T00:21:28.8154741Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\064_five_slot_parallel_dispatcher_20260506_002937\slots\slot_2_data_evidence.md",".md","519","inspire_id|parcel_ref","2026-05-05T21:29:39.1242186Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__071_platform_finish_5worker_safe__20260506_154456\slots\terrayield__071__slot_4_data_cache.md",".md","606","inspire_id|parcel_ref","2026-05-06T12:44:59.0192166Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__071_platform_finish_5worker_safe__20260506_154919\slots\terrayield__071__slot_4_data_cache.md",".md","606","inspire_id|parcel_ref","2026-05-06T12:49:21.2645092Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__071_platform_finish_5worker_safe__20260506_160300\slots\terrayield__071__slot_4_data_cache.md",".md","606","inspire_id|parcel_ref","2026-05-06T13:03:03.4808603Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__071_platform_finish_5worker_safe__20260506_162005\slots\terrayield__071__slot_4_data_cache.md",".md","606","inspire_id|parcel_ref","2026-05-06T13:20:08.2860675Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__071_platform_finish_5worker_safe__20260506_162453\slots\terrayield__071__slot_4_data_cache.md",".md","606","inspire_id|parcel_ref","2026-05-06T13:24:55.8096470Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__071_platform_finish_5worker_safe__20260506_163937\slots\terrayield__071__slot_4_data_cache.md",".md","606","inspire_id|parcel_ref","2026-05-06T13:39:39.5232619Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__071_platform_finish_5worker_safe__20260506_164507\slots\terrayield__071__slot_4_data_cache.md",".md","606","inspire_id|parcel_ref","2026-05-06T13:45:09.0041430Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__071_platform_finish_5worker_safe__20260506_165409\slots\terrayield__071__slot_4_data_cache.md",".md","606","inspire_id|parcel_ref","2026-05-06T13:54:11.9908172Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__077_permission_safe_5worker__20260506_164605\slots\terrayield__077__slot_4_data_cache.md",".md","601","inspire_id|parcel_ref","2026-05-06T13:46:07.3969379Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__077_permission_safe_5worker__20260506_164605\slots\terrayield__077__slot_5_tests_safe.md",".md","10066","parcel_ref|hmlr_inspire","2026-05-06T13:46:13.2051751Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__078_platform_expand_5worker_safe__20260506_165714\slots\terrayield__078__slot_4_data_cache.md",".md","673","inspire_id|parcel_ref","2026-05-06T13:57:16.4796706Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__078_platform_expand_5worker_safe__20260506_170021\slots\terrayield__078__slot_4_data_cache.md",".md","673","inspire_id|parcel_ref","2026-05-06T14:00:23.1264324Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__078_platform_expand_5worker_safe__20260506_170342\slots\terrayield__078__slot_4_data_cache.md",".md","673","inspire_id|parcel_ref","2026-05-06T14:03:44.7322024Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__079_extended_test_execution_5worker__20260506_171729\slots\terrayield__079__slot_4_admin_supabase.md",".md","6863","inspire_id|parcel_ref","2026-05-06T14:17:40.0922097Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__079_extended_test_execution_5worker__20260506_171729\slots\terrayield__079__slot_5_full_collect_guard.md",".md","9980","parcel_ref|hmlr_inspire","2026-05-06T14:17:42.6183958Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__081_fix_supabase_import_order_5worker__20260506_190301\slots\terrayield__081__slot_3_supabase_admin.md",".md","5132","inspire_id|parcel_ref","2026-05-06T16:03:09.9762612Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__081_fix_supabase_import_order_5worker__20260506_190301\slots\terrayield__081__slot_5_bundle.md",".md","5191","inspire_id|parcel_ref","2026-05-06T16:03:16.5443953Z"
