"full_name","extension","size_bytes","last_write_time_utc","matched_needles"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0003__map_listings_city_London_limit_1000.txt",".txt","5793623","2026-05-02T13:21:13.5900723Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0004__map_listings_city_London_top_1000.txt",".txt","2910341","2026-05-02T13:21:16.8139789Z","east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0005__map_listings_city_London_page_size_1000.txt",".txt","2910341","2026-05-02T13:21:19.0967452Z","east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0006__map_listings_location_London.txt",".txt","2910341","2026-05-02T13:21:21.6210313Z","east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0007__map_listings_q_London.txt",".txt","2910341","2026-05-02T13:21:23.8284969Z","east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0008__map_listings_search_London.txt",".txt","2910341","2026-05-02T13:21:26.2152128Z","east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0009__map_listings_status_sale_ready.txt",".txt","2910341","2026-05-02T13:21:28.7400378Z","east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0010__map_listings_status_sale_ready_limit_1000.txt",".txt","5793623","2026-05-02T13:21:31.0976730Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0011__map_listings_city_London_status_sale_ready.txt",".txt","2910341","2026-05-02T13:21:33.9390759Z","east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0012__map_listings_city_London_status_sale_ready_limit_1000.txt",".txt","5793623","2026-05-02T13:21:36.4499198Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0013__map_listings_sale_ready_true.txt",".txt","2910341","2026-05-02T13:21:39.6226331Z","east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0014__map_listings_city_London_sale_ready_true.txt",".txt","2910341","2026-05-02T13:21:42.1652326Z","east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0015__map_listings_detail_light_city_London.txt",".txt","2910341","2026-05-02T13:21:44.5686974Z","east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0016__map_listings_detail_full_city_London.txt",".txt","2910341","2026-05-02T13:21:47.0113862Z","east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0035__listings_city_London_limit_1000.txt",".txt","5761583","2026-05-02T13:21:54.3084389Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0042__listings_status_sale_ready_limit_1000.txt",".txt","5761583","2026-05-02T13:22:10.4301827Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0044__listings_city_London_status_sale_ready_limit_1000.txt",".txt","5761583","2026-05-02T13:22:16.0661554Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0065__parcels.txt",".txt","1116835","2026-05-02T13:22:25.3050947Z","east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0066__parcels_city_London.txt",".txt","1116835","2026-05-02T13:22:25.9333985Z","east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0067__parcels_city_London_limit_1000.txt",".txt","11845885","2026-05-02T13:22:29.5827335Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0068__parcels_city_London_top_1000.txt",".txt","1116835","2026-05-02T13:22:33.2526538Z","east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0069__parcels_city_London_page_size_1000.txt",".txt","1116835","2026-05-02T13:22:33.8988959Z","east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0070__parcels_location_London.txt",".txt","1116835","2026-05-02T13:22:34.5651127Z","east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0071__parcels_q_London.txt",".txt","1116835","2026-05-02T13:22:35.3029601Z","east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0072__parcels_search_London.txt",".txt","1116835","2026-05-02T13:22:35.8719128Z","east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0073__parcels_status_sale_ready.txt",".txt","1116835","2026-05-02T13:22:36.6489605Z","east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0074__parcels_status_sale_ready_limit_1000.txt",".txt","11845885","2026-05-02T13:22:40.4569916Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0075__parcels_city_London_status_sale_ready.txt",".txt","1116835","2026-05-02T13:22:43.6849302Z","east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0076__parcels_city_London_status_sale_ready_limit_1000.txt",".txt","11845885","2026-05-02T13:22:47.5613056Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0077__parcels_sale_ready_true.txt",".txt","1116835","2026-05-02T13:22:50.4754747Z","east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0078__parcels_city_London_sale_ready_true.txt",".txt","1116835","2026-05-02T13:22:51.0177739Z","east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0079__parcels_detail_light_city_London.txt",".txt","1116835","2026-05-02T13:22:51.5692562Z","east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0080__parcels_detail_full_city_London.txt",".txt","1116835","2026-05-02T13:22:52.1271028Z","east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0097__map_parcels.txt",".txt","5858446","2026-05-02T13:22:53.4992940Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0098__map_parcels_city_London.txt",".txt","5858446","2026-05-02T13:22:55.8414653Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0099__map_parcels_city_London_limit_1000.txt",".txt","11877917","2026-05-02T13:22:59.2113995Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0100__map_parcels_city_London_top_1000.txt",".txt","5858446","2026-05-02T13:23:03.0618257Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0101__map_parcels_city_London_page_size_1000.txt",".txt","5858446","2026-05-02T13:23:05.3457673Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0102__map_parcels_location_London.txt",".txt","5858446","2026-05-02T13:23:07.5781389Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0103__map_parcels_q_London.txt",".txt","5858446","2026-05-02T13:23:10.0246812Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0104__map_parcels_search_London.txt",".txt","5858446","2026-05-02T13:23:12.2358527Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0105__map_parcels_status_sale_ready.txt",".txt","5858446","2026-05-02T13:23:14.5314179Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0106__map_parcels_status_sale_ready_limit_1000.txt",".txt","11877917","2026-05-02T13:23:17.9025883Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0107__map_parcels_city_London_status_sale_ready.txt",".txt","5858446","2026-05-02T13:23:21.7065983Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0108__map_parcels_city_London_status_sale_ready_limit_1000.txt",".txt","11877917","2026-05-02T13:23:24.9605525Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0109__map_parcels_sale_ready_true.txt",".txt","5858446","2026-05-02T13:23:28.6385939Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0110__map_parcels_city_London_sale_ready_true.txt",".txt","5858446","2026-05-02T13:23:31.0977595Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0111__map_parcels_detail_light_city_London.txt",".txt","5858446","2026-05-02T13:23:33.3021278Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0112__map_parcels_detail_full_city_London.txt",".txt","5858446","2026-05-02T13:23:35.7416099Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0385__map_sales_history_external_evidence.txt",".txt","1368764","2026-05-02T13:29:11.2937636Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0386__map_sales_history_external_evidence_city_London.txt",".txt","1368764","2026-05-02T13:29:13.0654810Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0387__map_sales_history_external_evidence_city_London_limit_1000.txt",".txt","1368764","2026-05-02T13:29:15.3479429Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0388__map_sales_history_external_evidence_city_London_top_1000.txt",".txt","1368764","2026-05-02T13:29:17.2168484Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0389__map_sales_history_external_evidence_city_London_page_size_1000.txt",".txt","1368764","2026-05-02T13:29:18.9670069Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0390__map_sales_history_external_evidence_location_London.txt",".txt","1368764","2026-05-02T13:29:20.6072839Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0391__map_sales_history_external_evidence_q_London.txt",".txt","1368764","2026-05-02T13:29:22.3002850Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0392__map_sales_history_external_evidence_search_London.txt",".txt","1368764","2026-05-02T13:29:24.2389479Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0393__map_sales_history_external_evidence_status_sale_ready.txt",".txt","1368764","2026-05-02T13:29:25.8201349Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0394__map_sales_history_external_evidence_status_sale_ready_limit_1000.txt",".txt","1368764","2026-05-02T13:29:27.5695282Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0395__map_sales_history_external_evidence_city_London_status_sale_ready.txt",".txt","1368764","2026-05-02T13:29:29.0347563Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0396__map_sales_history_external_evidence_city_London_status_sale_ready_limit_1000.txt",".txt","1368764","2026-05-02T13:29:30.6582120Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0397__map_sales_history_external_evidence_sale_ready_true.txt",".txt","1368764","2026-05-02T13:29:32.1326354Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0398__map_sales_history_external_evidence_city_London_sale_ready_true.txt",".txt","1368764","2026-05-02T13:29:33.6720968Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0399__map_sales_history_external_evidence_detail_light_city_London.txt",".txt","1368764","2026-05-02T13:29:35.3952970Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0400__map_sales_history_external_evidence_detail_full_city_London.txt",".txt","1368764","2026-05-02T13:29:37.0133301Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0417__map_sales_history_combined.txt",".txt","1398135","2026-05-02T13:29:41.3449345Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0418__map_sales_history_combined_city_London.txt",".txt","1398135","2026-05-02T13:29:42.9066400Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0419__map_sales_history_combined_city_London_limit_1000.txt",".txt","1398135","2026-05-02T13:29:44.5887076Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0420__map_sales_history_combined_city_London_top_1000.txt",".txt","1398135","2026-05-02T13:29:46.2571909Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0421__map_sales_history_combined_city_London_page_size_1000.txt",".txt","1398135","2026-05-02T13:29:47.8922525Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0422__map_sales_history_combined_location_London.txt",".txt","1398135","2026-05-02T13:29:49.3617763Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0423__map_sales_history_combined_q_London.txt",".txt","1398135","2026-05-02T13:29:51.1090429Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0424__map_sales_history_combined_search_London.txt",".txt","1398135","2026-05-02T13:29:52.5544074Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0425__map_sales_history_combined_status_sale_ready.txt",".txt","1398135","2026-05-02T13:29:54.2191016Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0426__map_sales_history_combined_status_sale_ready_limit_1000.txt",".txt","1398135","2026-05-02T13:29:56.0164480Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0427__map_sales_history_combined_city_London_status_sale_ready.txt",".txt","1398135","2026-05-02T13:29:57.6504203Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0428__map_sales_history_combined_city_London_status_sale_ready_limit_1000.txt",".txt","1398135","2026-05-02T13:29:58.8831046Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0429__map_sales_history_combined_sale_ready_true.txt",".txt","1398135","2026-05-02T13:30:00.3771444Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0430__map_sales_history_combined_city_London_sale_ready_true.txt",".txt","1398135","2026-05-02T13:30:01.9944583Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0431__map_sales_history_combined_detail_light_city_London.txt",".txt","1398135","2026-05-02T13:30:03.2693373Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0432__map_sales_history_combined_detail_full_city_London.txt",".txt","1398135","2026-05-02T13:30:04.9335024Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"E:\AAYS_DATA\terrayield_land_intelligence\live_feeds_exports_archive\market_listing_full_3110_structure_2026-04-25.csv",".csv","12443391","2026-04-25T16:23:03.7566524Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"E:\AAYS_DATA\terrayield_land_intelligence\live_feeds_exports_archive\market_listing_parcel_edges_2026-04-24.geojson",".geojson","12839797","2026-04-24T12:12:26.7441072Z","east-devon-district-council"
"E:\AAYS_DATA\terrayield_land_intelligence\live_feeds_exports_archive\market_listing_parcel_edges_2026-04-25.geojson",".geojson","109736592","2026-04-25T16:22:14.7682102Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council"
"E:\AAYS_DATA\terrayield_land_intelligence\live_feeds_exports_archive\market_listing_parcel_enriched_2026-04-24.csv",".csv","1374723","2026-04-24T12:12:25.5978672Z","east-devon-district-council|East Devon"
"E:\AAYS_DATA\terrayield_land_intelligence\live_feeds_exports_archive\market_listing_parcel_enriched_2026-04-25.csv",".csv","11477451","2026-04-25T16:21:55.8090790Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"E:\AAYS_DATA\terrayield_land_intelligence\live_feeds_exports_archive\market_listing_parcel_enriched_2026-04-25_filled.csv",".csv","12081169","2026-04-25T16:22:29.5879786Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"E:\AAYS_DATA\terrayield_land_intelligence\live_feeds_exports_archive\market_listing_parcel_polygons_2026-04-24.geojson",".geojson","2189948","2026-04-24T12:12:25.7473461Z","east-devon-district-council|East Devon"
"E:\AAYS_DATA\terrayield_land_intelligence\live_feeds_exports_archive\market_listing_parcel_polygons_2026-04-25.geojson",".geojson","18972193","2026-04-25T16:21:57.6813757Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon"
"E:\AAYS_DATA\terrayield_land_intelligence\live_feeds_exports_archive\market_listing_plan_polygons_2026-04-24.geojson",".geojson","325985","2026-04-24T12:12:26.7723869Z","east-devon-district-council"
"E:\AAYS_DATA\terrayield_land_intelligence\live_feeds_exports_archive\market_listing_plan_polygons_2026-04-25.geojson",".geojson","1899904","2026-04-25T16:22:14.8781961Z","17103798|england:east-devon-district-council:17103798|east-devon-district-council"
"E:\AAYS_DATA\terrayield_land_intelligence\live_feeds_exports_archive\market_unresolved_after_110_2026-04-21.csv",".csv","4609","2026-04-21T16:02:45.2365812Z","east-devon-district-council|East Devon"
"E:\AAYS_DATA\terrayield_land_intelligence\live_feeds_exports_archive\repo_program_active_matches_2026-04-20.csv",".csv","8175","2026-04-20T11:45:33.0067838Z","east-devon-district-council|East Devon"
"E:\AAYS_DATA\terrayield_land_intelligence\raw\hmlr_inspire\20260419T214209Z.json",".json","6444","2026-04-19T21:42:09.9217442Z","East Devon"
"E:\AAYS_DATA\terrayield_land_intelligence\raw\hmlr_inspire\20260501T192322Z.json",".json","139213","2026-05-01T19:23:22.7757856Z","East Devon"
"E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\217_sheffield-city-council\parcels_inspire.csv",".csv","150055470","2026-04-14T00:37:05.7143373Z","17103798"
"E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\222_south-cambridgeshire-district-council\parcels_inspire.csv",".csv","89290541","2026-04-10T09:29:54.1059882Z","17103798"
