transaction_id,price_paid,sale_date,postcode,property_type,tenure,paon,saon,street,town_city,district,county,address_text,source_name,source_url
{8FBE1A90-56A6-4E26-8C2A-837076A1EEA2},184000.00,2002-09-16,SG8 7AX,D,F,26,,VICTORIA CRESCENT,ROYSTON,NORTH HERTFORDSHIRE,HERTFORDSHIRE,"26, VICTORIA CRESCENT, ROYSTON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{0EAB0ED9-C2B6-4A7F-8F45-91D2A60A56B4},175000.00,2002-06-28,NP10 8HH,D,F,2,,NANT Y MOOR CLOSE,NEWPORT,NEWPORT,NEWPORT,"2, NANT Y MOOR CLOSE, NEWPORT",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{350107C9-E34C-4CBD-9D35-8E91B1596226},435000.00,2002-11-20,B60 4HT,D,F,LEASOWES FARM,THE OLD DRYING BARN,FOREST LANE,BROMSGROVE,BROMSGROVE,WORCESTERSHIRE,"LEASOWES FARM, THE OLD DRYING BARN, FOREST LANE, BROMSGROVE",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{65D2713F-4F3E-4B2E-871A-ABE95F06C7DC},95000.00,2002-04-04,BS8 1AQ,T,F,20A,,CLIFTON ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,"20A, CLIFTON ROAD, BRISTOL",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{17AD5408-1B12-4550-BC57-B02E8ABE6AB2},175000.00,2002-10-28,DT1 2NH,F,L,159,,BRIDPORT ROAD,DORCHESTER,DORSET,DORSET,"159, BRIDPORT ROAD, DORCHESTER",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{F283F810-6773-49B1-8301-A5EA5260C2AE},235000.00,2002-01-11,E3 5AA,T,F,7A,,MORGAN STREET,LONDON,TOWER HAMLETS,GREATER LONDON,"7A, MORGAN STREET, LONDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{2735547B-5AFA-4111-BB7D-A60F6AE70151},180000.00,2002-11-29,EX4 4GB,S,F,COLDRIDGE HOUSE,,COWLEY BRIDGE ROAD,EXETER,EXETER,DEVON,"COLDRIDGE HOUSE, COWLEY BRIDGE ROAD, EXETER",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{E849DD1D-2A9E-4322-8FAA-BF942B35647A},160000.00,2002-11-07,SW9 8EA,F,L,462,FLAT C,BRIXTON ROAD,LONDON,LAMBETH,GREATER LONDON,"462, FLAT C, BRIXTON ROAD, LONDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{90049027-0059-4D61-9565-C0321C828940},179995.00,2002-08-23,NP10 8HH,D,F,18,,NANT Y MOOR CLOSE,NEWPORT,NEWPORT,NEWPORT,"18, NANT Y MOOR CLOSE, NEWPORT",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{6402F111-EF50-4BCF-A4E4-E273E2A65FF3},89999.00,2002-07-12,RH15 8DY,S,L,77B,,MILL ROAD,BURGESS HILL,MID SUSSEX,WEST SUSSEX,"77B, MILL ROAD, BURGESS HILL",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{8ED31017-94F1-487D-BE83-6FB23A9CB7A9},217000.00,2002-11-08,KT19 7NS,S,F,12,,MEDINA SQUARE,EPSOM,EPSOM AND EWELL,SURREY,"12, MEDINA SQUARE, EPSOM",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29C-CDB8-8922-E063-4804A8C094D0},179950.00,2003-08-29,BS39 4EW,T,F,LITTLE COTTAGE,,,BRISTOL,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,"LITTLE COTTAGE, BRISTOL",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29C-D4F8-8922-E063-4804A8C094D0},3625000.00,2003-08-08,SW7 3HD,F,L,"PETERSHAM HOUSE, 29 - 37",THE PENTHOUSE,HARRINGTON ROAD,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,"PETERSHAM HOUSE, 29 - 37, THE PENTHOUSE, HARRINGTON ROAD, LONDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29C-DC20-8922-E063-4804A8C094D0},235000.00,2003-11-10,SL7 3DQ,D,F,HANSON BODYSHOP,,MARLOW ROAD,MARLOW,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,"HANSON BODYSHOP, MARLOW ROAD, MARLOW",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29C-EE8D-8922-E063-4804A8C094D0},160000.00,2003-08-29,TR2 5NU,D,F,THE OLD FORGE,,RUANLANIHORNE,TRURO,CORNWALL,CORNWALL,"THE OLD FORGE, RUANLANIHORNE, TRURO",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29D-2B82-8922-E063-4804A8C094D0},340000.00,2003-05-23,GL20 6DE,D,F,RIVENDELL,,HIGH STREET,TEWKESBURY,TEWKESBURY,GLOUCESTERSHIRE,"RIVENDELL, HIGH STREET, TEWKESBURY",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29D-51E1-8922-E063-4804A8C094D0},185000.00,2003-12-17,FY8 1LZ,F,L,"DEVERE GARDENS, 49","THE ANNEXE, FLAT 2",SOUTH PROMENADE,LYTHAM ST ANNES,FYLDE,LANCASHIRE,"DEVERE GARDENS, 49, THE ANNEXE, FLAT 2, SOUTH PROMENADE, LYTHAM ST ANNES",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29D-793B-8922-E063-4804A8C094D0},640000.00,2003-11-28,N1 2AX,F,L,"SPENCER COURT, 14",FLAT 4,SPENCER PLACE,LONDON,ISLINGTON,GREATER LONDON,"SPENCER COURT, 14, FLAT 4, SPENCER PLACE, LONDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29D-D34F-8922-E063-4804A8C094D0},217500.00,2003-06-27,LL65 1ES,D,F,PORTH Y FELIN HOUSE,,BEACH ROAD,HOLYHEAD,ISLE OF ANGLESEY,ISLE OF ANGLESEY,"PORTH Y FELIN HOUSE, BEACH ROAD, HOLYHEAD",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29D-E223-8922-E063-4804A8C094D0},380000.00,2003-04-03,WR9 7DZ,D,F,SHIRE BARN,,,DROITWICH,WYCHAVON,WORCESTERSHIRE,"SHIRE BARN, DROITWICH",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29D-EFD7-8922-E063-4804A8C094D0},56000.00,2003-08-08,BD21 5EL,T,F,9,,ASH GROVE,KEIGHLEY,BRADFORD,WEST YORKSHIRE,"9, ASH GROVE, KEIGHLEY",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29D-2864-8922-E063-4804A8C094D0},65000.00,2003-02-09,BL5 3SX,T,L,"THE GABLE, 154",,CHURCH STREET,BOLTON,BOLTON,GREATER MANCHESTER,"THE GABLE, 154, CHURCH STREET, BOLTON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29D-327C-8922-E063-4804A8C094D0},60000.00,2003-10-10,SG1 1WZ,F,L,5,,ORION GATE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,"5, ORION GATE, STEVENAGE",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29D-3280-8922-E063-4804A8C094D0},60000.00,2003-03-14,SG1 1WZ,F,L,8,,ORION GATE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,"8, ORION GATE, STEVENAGE",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29D-AA44-8922-E063-4804A8C094D0},133000.00,2003-09-29,BS20 7BQ,F,L,53,,BURLINGTON ROAD,BRISTOL,NORTH SOMERSET,NORTH SOMERSET,"53, BURLINGTON ROAD, BRISTOL",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29D-CC04-8922-E063-4804A8C094D0},137000.00,2003-06-27,SA70 8HD,D,F,1,,RECTORY COURT,TENBY,PEMBROKESHIRE,PEMBROKESHIRE,"1, RECTORY COURT, TENBY",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{0DB4F749-90BC-4F34-BE98-070D105DF291},100000.00,2003-09-19,LL55 4PT,D,F,TY NEWYDD AFON RHOS FARM,,,CAERNARFON,GWYNEDD,GWYNEDD,"TY NEWYDD AFON RHOS FARM, CAERNARFON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{0C9F28D6-E9C4-4910-9DC7-16CDBCFFA8AA},135000.00,2003-05-09,N17 6HA,F,L,318,FLAT B,MOUNT PLEASANT ROAD,LONDON,HARINGEY,GREATER LONDON,"318, FLAT B, MOUNT PLEASANT ROAD, LONDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{6FB63E5E-7FBE-44C8-8B37-1B5405B059AB},148000.00,2003-04-23,WA14 1HY,F,L,54,FLAT 3,BARRINGTON ROAD,ALTRINCHAM,TRAFFORD,GREATER MANCHESTER,"54, FLAT 3, BARRINGTON ROAD, ALTRINCHAM",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{74ABA3E6-C112-419D-AC1A-474D1C80B71B},250000.00,2003-07-16,BA20 1AE,D,F,10A,,WESTMINSTER STREET,YEOVIL,SOMERSET,SOMERSET,"10A, WESTMINSTER STREET, YEOVIL",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{98BCB43C-78E0-4953-9923-477FAF8CCC0A},195000.00,2003-09-25,GL15 4TD,D,F,BURCOT,,STAG HILL,LYDNEY,FOREST OF DEAN,GLOUCESTERSHIRE,"BURCOT, STAG HILL, LYDNEY",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{756622C2-8E32-48F5-8985-50F89433CE07},400000.00,2003-06-27,CV5 9QF,D,F,2,,THE BRIDLE PATH,COVENTRY,COVENTRY,WEST MIDLANDS,"2, THE BRIDLE PATH, COVENTRY",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{70CCB29C-A512-4DD9-947E-7A5FEE7EB469},190000.00,2003-12-10,LA12 7BU,T,F,3,,UNION LANE,ULVERSTON,WESTMORLAND AND FURNESS,WESTMORLAND AND FURNESS,"3, UNION LANE, ULVERSTON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{E56700B1-1C28-4F45-990A-B4D1AC500FC3},130000.00,2003-09-26,SO17 3SS,F,L,575A,FLAT 1,PORTSWOOD ROAD,SOUTHAMPTON,SOUTHAMPTON,SOUTHAMPTON,"575A, FLAT 1, PORTSWOOD ROAD, SOUTHAMPTON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{1692B756-F0D6-4676-A91B-B55EAD8CB7BF},130000.00,2003-09-26,SO17 3SS,F,L,575A,FLAT 5,PORTSWOOD ROAD,SOUTHAMPTON,SOUTHAMPTON,SOUTHAMPTON,"575A, FLAT 5, PORTSWOOD ROAD, SOUTHAMPTON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{7E2B91E6-FDFD-4EB4-9682-A778E5BD43B5},76000.00,2003-12-01,NE63 9BL,T,F,27A,,BEATRICE STREET,ASHINGTON,NORTHUMBERLAND,NORTHUMBERLAND,"27A, BEATRICE STREET, ASHINGTON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{5BB53A2F-9248-4D93-94CB-EB4390F88390},272000.00,2003-10-31,IP29 4QH,D,F,POND COTTAGE,,,BURY ST EDMUNDS,BABERGH,SUFFOLK,"POND COTTAGE, BURY ST EDMUNDS",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{2A289EA1-A3F4-CDC8-E050-A8C063054829},545000.00,2003-03-17,W6 9JT,T,F,163A,,KING STREET,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,"163A, KING STREET, LONDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{2A289EA1-3A1E-CDC8-E050-A8C063054829},72000.00,2003-05-23,DN35 8EU,T,F,39A,,SEA VIEW STREET,CLEETHORPES,NORTH EAST LINCOLNSHIRE,NORTH EAST LINCOLNSHIRE,"39A, SEA VIEW STREET, CLEETHORPES",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{2A289EA0-4976-CDC8-E050-A8C063054829},250000.00,2003-04-17,B95 5AN,T,F,24,,HIGH STREET,HENLEY-IN-ARDEN,STRATFORD-ON-AVON,WARWICKSHIRE,"24, HIGH STREET, HENLEY-IN-ARDEN",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{2A289EA0-CB8B-CDC8-E050-A8C063054829},67500.00,2003-01-24,BL6 7BP,T,L,17,,LEE LANE,BOLTON,BOLTON,GREATER MANCHESTER,"17, LEE LANE, BOLTON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29D-2B29-8922-E063-4804A8C094D0},347000.00,2004-02-06,GL2 9NT,D,F,NEUCHATEL,,MUSSEL END,GLOUCESTER,TEWKESBURY,GLOUCESTERSHIRE,"NEUCHATEL, MUSSEL END, GLOUCESTER",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29D-925D-8922-E063-4804A8C094D0},131000.00,2004-04-29,OX4 3AF,S,F,46A,,PERCY STREET,OXFORD,OXFORD,OXFORDSHIRE,"46A, PERCY STREET, OXFORD",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29D-ACB8-8922-E063-4804A8C094D0},600000.00,2004-03-31,TA4 4HP,D,F,THE OLD RECTORY,,NETTLECOMBE,TAUNTON,SOMERSET,SOMERSET,"THE OLD RECTORY, NETTLECOMBE, TAUNTON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29D-E394-8922-E063-4804A8C094D0},895000.00,2004-10-29,BN5 9SB,D,F,OREHAM MANOR FARMHOUSE,,OREHAM COMMON,HENFIELD,HORSHAM,WEST SUSSEX,"OREHAM MANOR FARMHOUSE, OREHAM COMMON, HENFIELD",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29D-14BD-8922-E063-4804A8C094D0},315000.00,2004-04-14,E14 4AW,F,L,"HORIZON BUILDING, 15",FLAT 31,HERTSMERE ROAD,LONDON,TOWER HAMLETS,GREATER LONDON,"HORIZON BUILDING, 15, FLAT 31, HERTSMERE ROAD, LONDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29D-327D-8922-E063-4804A8C094D0},63500.00,2004-04-06,SG1 1WZ,F,L,17,,ORION GATE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,"17, ORION GATE, STEVENAGE",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29D-3281-8922-E063-4804A8C094D0},65000.00,2004-09-03,SG1 1WZ,F,L,8,,ORION GATE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,"8, ORION GATE, STEVENAGE",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29D-3284-8922-E063-4804A8C094D0},130000.00,2004-07-30,SG1 1WZ,F,L,7,,ORION GATE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,"7, ORION GATE, STEVENAGE",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29D-3285-8922-E063-4804A8C094D0},115000.00,2004-01-09,SG1 1WZ,T,L,3,,ORION GATE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,"3, ORION GATE, STEVENAGE",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29D-4550-8922-E063-4804A8C094D0},410000.00,2004-11-05,B48 7RZ,D,F,8,,REDDITCH ROAD,BIRMINGHAM,BROMSGROVE,WORCESTERSHIRE,"8, REDDITCH ROAD, BIRMINGHAM",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29D-79A9-8922-E063-4804A8C094D0},398000.00,2004-02-25,W2 4DG,F,L,67,BASEMENT FLAT,KENSINGTON GARDENS SQUARE,LONDON,CITY OF WESTMINSTER,GREATER LONDON,"67, BASEMENT FLAT, KENSINGTON GARDENS SQUARE, LONDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29D-A8DB-8922-E063-4804A8C094D0},152500.00,2004-01-30,TF1 5GD,D,F,60,,IVY HOUSE PADDOCKS,TELFORD,WREKIN,WREKIN,"60, IVY HOUSE PADDOCKS, TELFORD",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29D-ACF0-8922-E063-4804A8C094D0},95000.00,2004-12-22,TA24 5BJ,S,F,AUTELLA BUILDING,,MART ROAD,MINEHEAD,SOMERSET,SOMERSET,"AUTELLA BUILDING, MART ROAD, MINEHEAD",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29D-CC03-8922-E063-4804A8C094D0},179950.00,2004-12-13,SA70 8HD,D,F,1,,RECTORY COURT,TENBY,PEMBROKESHIRE,PEMBROKESHIRE,"1, RECTORY COURT, TENBY",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{D86C5F2E-342C-4951-984F-1E03BA43E6E3},279950.00,2004-10-15,LA23 2AW,T,F,2,THE OLD STABLES,PARK ROAD,WINDERMERE,WESTMORLAND AND FURNESS,WESTMORLAND AND FURNESS,"2, THE OLD STABLES, PARK ROAD, WINDERMERE",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{035D8E39-8CC8-43C6-A1F3-3A2E7509079B},95000.00,2004-07-06,HU9 3ES,T,F,534A,,HOLDERNESS ROAD,HULL,CITY OF KINGSTON UPON HULL,CITY OF KINGSTON UPON HULL,"534A, HOLDERNESS ROAD, HULL",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{9504B2B9-AD94-401C-AA3D-556E3F1A2DAF},185000.00,2004-05-28,RG18 3UG,S,F,1A,,ELIOT CLOSE,THATCHAM,WEST BERKSHIRE,WEST BERKSHIRE,"1A, ELIOT CLOSE, THATCHAM",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{91B600FF-9A33-42B4-BCBA-72AD6EF4359C},220000.00,2004-06-24,CM0 7UD,D,F,WHITE HORSE COTTAGE,,TILLINGHAM ROAD,SOUTHMINSTER,MALDON,ESSEX,"WHITE HORSE COTTAGE, TILLINGHAM ROAD, SOUTHMINSTER",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{725DD2A9-2FC1-4A41-9C19-8A57313AA1B8},215000.00,2004-03-18,LE3 0BG,S,F,14A,,UPPERTON ROAD,LEICESTER,LEICESTER,LEICESTER,"14A, UPPERTON ROAD, LEICESTER",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{B5400B0E-FF58-45F2-9D27-91DD5929DEE5},210000.00,2004-06-14,NP10 8HH,D,F,6,,NANT Y MOOR CLOSE,NEWPORT,NEWPORT,NEWPORT,"6, NANT Y MOOR CLOSE, NEWPORT",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{43FA2C7A-0982-4283-8C95-B3BEEA347939},142735.00,2004-03-12,IG10 2RS,F,L,PETERSEN COURT,4B,LOWER ROAD,LOUGHTON,EPPING FOREST,ESSEX,"PETERSEN COURT, 4B, LOWER ROAD, LOUGHTON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{405FD16D-9E15-469F-B62E-C45E4996C1CB},162500.00,2004-09-10,OX17 1JZ,T,F,27,,MILL LANE,BANBURY,WEST NORTHAMPTONSHIRE,WEST NORTHAMPTONSHIRE,"27, MILL LANE, BANBURY",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{80A9919F-2FDE-46A9-A64E-C8B0BDCF66D2},46000.00,2004-11-26,L7 2RF,T,F,185,,KENSINGTON,LIVERPOOL,LIVERPOOL,MERSEYSIDE,"185, KENSINGTON, LIVERPOOL",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{A708B07E-0475-435F-94C6-EB3343C7DE8C},169950.00,2004-08-04,CF24 2TW,D,F,28,,GLAN RHYMNI,CARDIFF,CARDIFF,CARDIFF,"28, GLAN RHYMNI, CARDIFF",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{2A289EA0-26BA-CDC8-E050-A8C063054829},280000.00,2004-07-29,CF14 1DB,T,F,31A,,MERTHYR ROAD,CARDIFF,CARDIFF,CARDIFF,"31A, MERTHYR ROAD, CARDIFF",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{2A289EA1-12AF-CDC8-E050-A8C063054829},249000.00,2004-08-17,LE1 3AY,D,F,"EASTERN HOUSE, 27A",,BURLEYS WAY,LEICESTER,LEICESTER,LEICESTER,"EASTERN HOUSE, 27A, BURLEYS WAY, LEICESTER",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{2A289EA0-BEDF-CDC8-E050-A8C063054829},20000.00,2004-05-28,WA7 4UY,D,F,121,,PERCIVAL LANE,RUNCORN,HALTON,HALTON,"121, PERCIVAL LANE, RUNCORN",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{2A289EA1-5BB4-CDC8-E050-A8C063054829},335000.00,2004-03-25,TN8 5LP,F,F,SOUTHON HOUSE,FLAT 4,STATION APPROACH,EDENBRIDGE,SEVENOAKS,KENT,"SOUTHON HOUSE, FLAT 4, STATION APPROACH, EDENBRIDGE",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{2A289EA0-3F90-CDC8-E050-A8C063054829},109000.00,2004-06-04,NG18 1QJ,S,F,40A,,ST JOHN STREET,MANSFIELD,MANSFIELD,NOTTINGHAMSHIRE,"40A, ST JOHN STREET, MANSFIELD",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{14559BDD-0904-4EE4-9FF8-19A047B0F436},195000.00,2004-06-10,WA14 1HY,F,L,54,FLAT 1,BARRINGTON ROAD,ALTRINCHAM,TRAFFORD,GREATER MANCHESTER,"54, FLAT 1, BARRINGTON ROAD, ALTRINCHAM",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{C724B34B-FE2A-4C4B-B6A5-294C1262A978},35000.00,2004-09-24,CH62 5AE,T,F,50,,BEBINGTON ROAD,WIRRAL,WIRRAL,MERSEYSIDE,"50, BEBINGTON ROAD, WIRRAL",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{90DD2FCD-EA39-4ACB-A810-4FB0AA85F91F},117950.00,2004-06-25,CF24 2TW,T,F,39,,GLAN RHYMNI,CARDIFF,CARDIFF,CARDIFF,"39, GLAN RHYMNI, CARDIFF",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{A52D1C5B-CF62-48A8-8743-66986A0A42BC},175000.00,2004-08-11,L25 9ND,S,F,277A,,HUNTS CROSS AVENUE,LIVERPOOL,LIVERPOOL,MERSEYSIDE,"277A, HUNTS CROSS AVENUE, LIVERPOOL",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{34C34550-5590-4514-97C3-6723DA60DE93},235000.00,2004-03-02,BS1 5LE,F,L,76,,PARK ROW,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,"76, PARK ROW, BRISTOL",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{0976E0E3-B9B9-4755-8118-B95EC6779A0D},270000.00,2004-03-10,GU21 7RE,F,L,DEERSTEAD HOUSE,FLAT 1,ST JOHNS HILL ROAD,WOKING,WOKING,SURREY,"DEERSTEAD HOUSE, FLAT 1, ST JOHNS HILL ROAD, WOKING",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{7EE6D1C3-BAA5-4C60-AED5-DF473206AA08},192950.00,2004-10-06,CF24 2TW,S,F,24,,GLAN RHYMNI,CARDIFF,CARDIFF,CARDIFF,"24, GLAN RHYMNI, CARDIFF",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{C92BBF2B-2DE0-4274-8192-F70AD38EC095},298000.00,2004-04-21,SN9 5LF,D,F,LAHAINA,,,PEWSEY,WILTSHIRE,WILTSHIRE,"LAHAINA, PEWSEY",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{A46B777F-68F3-43F4-B10F-054C15583D60},115000.00,2004-10-08,PL20 6BP,F,L,DEVON TORS,FLAT E,,YELVERTON,WEST DEVON,DEVON,"DEVON TORS, FLAT E, YELVERTON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
